3.935   6.52490371067e-07
3.945   6.46792273074e-07
3.955   6.41134704438e-07
3.965   6.35537048765e-07
3.975   6.29982423561e-07
3.985   6.24469691957e-07
3.995   6.19019488113e-07
4.005   6.13695476659e-07
4.015   6.0816023506e-07
4.025   6.03013631917e-07
4.035   5.97573716732e-07
4.045   5.92430922097e-07
4.055   5.86995099638e-07
4.065   5.82033919727e-07
4.075   5.76779257244e-07
4.085   5.71840075736e-07
4.095   5.66887365494e-07
4.105   5.92065418914e-07
4.115   5.57024861791e-07
4.125   5.52057940695e-07
4.135   5.47339766399e-07
4.145   5.42455552477e-07
4.155   5.3782298437e-07
4.165   5.33018635451e-07
4.175   5.28470593508e-07
4.185   5.23754749793e-07
4.195   5.19278216871e-07
4.205   5.14647240379e-07
4.215   5.10249321906e-07
4.225   5.05700370468e-07
4.235   5.01370095662e-07
4.245   4.96908398873e-07
4.255   4.92620358727e-07
4.265   4.88357216e-07
4.275   4.83998803702e-07
4.285   4.79867196646e-07
4.295   4.75580264947e-07
4.305   4.71519854273e-07
4.315   4.67372984758e-07
4.325   4.63268804651e-07
4.335   4.59243580053e-07
4.345   4.55210852124e-07
4.355   4.51256710221e-07
4.365   4.47298930339e-07
4.375   4.43409561512e-07
4.385   4.39520903228e-07
4.395   4.35700400203e-07
4.405   4.31879158214e-07
4.415   4.28121410323e-07
4.425   4.24371449981e-07
4.435   4.20681971036e-07
4.445   4.16992406826e-07
4.455   4.13364148244e-07
4.465   4.09738873941e-07
4.475   4.06180987511e-07
4.485   4.02612556627e-07
4.495   3.99115606342e-07
4.505   3.95635481709e-07
4.515   4.08707052202e-07
4.525   3.88751686842e-07
4.535   3.85340513276e-07
4.545   3.81988485287e-07
4.555   3.78640152121e-07
4.565   3.75349344495e-07
4.575   4.3169620767e-07
4.585   3.68820849417e-07
4.595   3.65586487305e-07
4.605   3.62404193766e-07
4.615   3.59229204605e-07
4.625   3.56104749244e-07
4.635   3.52980890739e-07
4.645   3.49912312458e-07
4.655   3.46841176224e-07
4.665   3.43824808624e-07
4.675   3.40809918953e-07
4.685   3.37847438914e-07
4.695   3.34882770403e-07
4.705   3.31968550427e-07
4.715   3.29056689452e-07
4.725   3.26200023437e-07
4.735   3.23332244534e-07
4.745   3.20525941788e-07
4.755   3.17724527577e-07
4.765   3.1493550523e-07
4.775   3.12198324082e-07
4.785   3.09459124992e-07
4.795   3.06768583869e-07
4.805   3.04074831092e-07
4.815   3.16924541721e-07
4.825   2.98785153063e-07
4.835   2.96188119364e-07
4.845   2.93589295097e-07
4.855   2.91036428735e-07
4.865   2.88481345478e-07
4.875   2.88658242198e-07
4.885   2.83462441075e-07
4.895   2.80999302049e-07
4.905   2.78529199704e-07
4.915   2.76113411246e-07
4.925   2.80483163806e-07
4.935   2.71309289701e-07
4.945   2.68923457725e-07
4.955   2.66587107944e-07
4.965   2.64244675918e-07
4.975   2.61949168134e-07
4.985   2.5964916972e-07
4.995   2.57392713365e-07
5.005   2.55142140304e-07
5.015   2.52900605346e-07
5.025   2.50703863003e-07
5.035   2.48502914246e-07
5.045   2.46338373699e-07
5.055   2.44175680564e-07
5.065   2.42056614752e-07
5.075   2.3992723186e-07
5.085   2.37844389517e-07
5.095   2.35751215882e-07
5.105   2.3370579072e-07
5.115   2.3165010532e-07
5.125   2.29770066085e-07
5.135   2.27881912451e-07
5.145   2.26074959642e-07
5.155   2.24233943413e-07
5.165   2.23001848099e-07
5.175   2.20527454076e-07
5.185   2.18823757336e-07
5.195   2.16923638163e-07
5.205   2.15217028199e-07
5.215   2.13430936924e-07
5.225   2.11667725125e-07
5.235   2.09954720276e-07
5.245   2.08302012084e-07
5.255   2.06490526011e-07
5.265   2.04872321774e-07
5.275   2.03179240543e-07
5.285   2.01508129294e-07
5.295   1.99868523509e-07
5.305   1.98224299197e-07
5.315   1.96612106151e-07
5.325   1.94995294578e-07
5.335   1.93408922655e-07
5.345   1.91818784856e-07
5.355   1.90258447219e-07
5.365   1.88691217318e-07
5.375   1.87157340292e-07
5.385   1.85841400935e-07
5.395   1.84107861401e-07
5.405   1.82591904263e-07
5.415   1.81108262609e-07
5.425   1.79602736239e-07
5.435   1.78201176482e-07
5.445   1.76730935664e-07
5.455   1.75277776293e-07
5.465   1.7387196749e-07
5.475   1.72471530391e-07
5.485   1.71069672206e-07
5.495   1.69679239548e-07
5.505   1.6835248573e-07
5.515   1.66985913097e-07
5.525   1.65677008113e-07
5.535   1.64424065474e-07
5.545   1.63001985243e-07
5.555   1.61759700745e-07
5.565   1.60409499017e-07
5.575   1.59149166734e-07
5.585   1.57897844133e-07
5.595   1.56620330927e-07
5.605   1.55387141376e-07
5.615   1.54129295993e-07
5.625   1.5291702482e-07
5.635   1.51637649992e-07
5.645   1.50496148876e-07
5.655   1.4928762937e-07
5.665   1.48062497374e-07
5.675   1.46894990394e-07
5.685   1.45748430214e-07
5.695   1.44539143321e-07
5.705   1.43391773122e-07
5.715   1.42298006267e-07
5.725   1.41112010965e-07
5.735   1.39997922588e-07
5.745   1.38887486401e-07
5.755   1.37796916988e-07
5.765   1.36634682235e-07
5.775   1.35587114869e-07
5.785   1.3453551162e-07
5.795   1.33413038839e-07
5.805   1.32359900817e-07
5.815   1.31308468099e-07
5.825   1.30254349529e-07
5.835   1.29221419343e-07
5.845   1.28184169057e-07
5.855   1.27165890262e-07
5.865   1.26144797719e-07
5.875   1.25143273522e-07
5.885   1.24137969237e-07
5.895   1.2315307174e-07
5.905   1.22163825722e-07
5.915   1.21195824931e-07
5.925   1.20220448707e-07
5.935   1.19267923537e-07
5.945   1.18308570052e-07
5.955   1.17369630459e-07
5.965   1.16427635533e-07
5.975   1.15502551523e-07
5.985   1.14575712473e-07
5.995   1.13663197965e-07
6.005   1.12753127723e-07
6.015   1.11848969198e-07
6.025   1.10958062294e-07
6.035   1.10068725689e-07
6.045   1.09195376297e-07
6.055   1.08318118919e-07
6.065   1.07457616139e-07
6.075   1.06594775673e-07
6.085   1.0574795084e-07
6.095   1.04913453924e-07
6.105   1.04068426765e-07
6.115   1.03286133424e-07
6.125   1.02486929165e-07
6.135   1.0168727016e-07
6.145   1.00870138908e-07
6.155   1.00115840951e-07
6.165   9.93385995685e-08
6.175   9.85336470194e-08
6.185   9.78019798481e-08
6.195   9.70370379605e-08
6.205   9.62869250998e-08
6.215   9.55344034992e-08
6.225   9.47696534581e-08
6.235   9.40560269669e-08
6.245   9.33298736072e-08
6.255   9.25776504346e-08
6.265   9.18798050975e-08
6.275   9.11710316132e-08
6.285   9.04381494138e-08
6.295   8.9778133372e-08
6.305   8.90387639174e-08
6.315   8.83629809323e-08
6.325   8.76853860632e-08
6.335   8.6970729285e-08
6.345   8.63269065121e-08
6.355   8.56488782119e-08
6.365   8.49671693004e-08
6.375   8.43343812562e-08
6.385   8.36631457446e-08
6.395   8.30776656358e-08
6.405   8.24529919896e-08
6.415   8.18086220988e-08
6.425   8.21335959245e-08
6.435   8.04778252927e-08
6.445   7.98139012659e-08
6.455   7.92321230847e-08
6.465   8.05043214314e-08
6.475   7.79827473707e-08
6.485   7.74061561515e-08
6.495   8.66075353656e-08
6.505   7.61898562018e-08
6.515   7.55937037411e-08
6.525   7.50096518232e-08
6.535   9.36511383998e-08
6.545   9.75573470896e-08
6.555   7.32720835117e-08
6.565   7.27047435589e-08
6.575   2.16832788169e-07
6.585   7.15795920314e-08
6.595   7.21578743423e-08
6.605   7.04706835108e-08
6.615   2.77696017292e-07
6.625   2.34033365132e-07
6.635   4.72755885994e-07
6.645   6.83049918848e-08
6.655   3.3704066027e-07
6.665   4.68326817327e-07
6.675   6.67220163564e-08
6.685   6.62058283751e-08
6.695   2.91219038218e-07
6.705   6.51803517826e-08
6.715   6.46711129093e-08
6.725   6.4171167935e-08
6.735   6.36698445078e-08
6.745   6.31774881299e-08
6.755   6.26864462561e-08
6.765   6.21962286118e-08
6.775   6.17152764448e-08
6.785   6.12331518823e-08
6.795   6.07596675195e-08
6.805   6.02851457643e-08
6.815   5.98186886691e-08
6.825   5.93514499769e-08
6.835   5.88920592293e-08
6.845   5.8432043204e-08
6.855   5.79803547396e-08
6.865   5.75274619052e-08
6.875   5.70822784596e-08
6.885   5.66356845866e-08
6.895   5.62094335521e-08
6.905   5.57594255213e-08
6.915   5.53567325312e-08
6.925   5.49369900682e-08
6.935   5.45062803781e-08
6.945   5.4106006786e-08
6.955   5.43805356301e-08
6.965   5.32917994178e-08
6.975   5.28747641226e-08
6.985   5.2488047686e-08
6.995   5.20949221539e-08
7.005   5.16986737864e-08
7.015   5.12897742055e-08
7.025   5.09195743348e-08
7.035   5.05317245825e-08
7.045   5.01361441252e-08
7.055   4.9770218169e-08
7.065   4.93949947611e-08
7.075   4.90193734493e-08
7.085   4.86511382292e-08
7.095   4.82689550552e-08
7.105   4.79136801346e-08
7.115   4.75554955415e-08
7.125   4.70897276728e-08
7.135   4.66658143239e-08
7.145   4.63094984582e-08
7.155   4.59498394889e-08
7.165   4.56253026471e-08
7.175   4.52587265443e-08
7.185   4.49248425127e-08
7.195   4.45902479385e-08
7.205   4.42357936947e-08
7.215   4.39190515067e-08
7.225   4.35827232081e-08
7.235   4.32450484311e-08
7.245   4.29390141221e-08
7.255   4.25961950157e-08
7.265   4.22721200266e-08
7.275   4.19732479884e-08
7.285   4.16355376842e-08
7.295   4.1329307976e-08
7.305   4.10144984642e-08
7.315   4.07072420217e-08
7.325   4.03973849927e-08
7.335   4.00933863887e-08
7.345   3.9789593842e-08
7.355   3.94902563983e-08
7.365   3.91899313001e-08
7.375   3.88957097641e-08
7.385   3.85998575325e-08
7.395   3.83101905754e-08
7.405   3.80187650251e-08
7.415   3.77332760593e-08
7.425   3.74502775458e-08
7.435   3.71772870267e-08
7.445   3.68898014358e-08
7.455   3.69506700792e-08
7.465   3.63273180426e-08
7.475   3.60542138367e-08
7.485   4.02223889751e-08
7.495   1.18754492462e-07
7.505   3.52467104392e-08
7.515   3.49747324435e-08
7.525   3.54732136998e-08
7.535   1.31200508235e-07
7.545   3.44689290444e-08
7.555   3.39294032869e-08
7.565   3.3674687927e-08
7.575   3.34180079165e-08
7.585   1.82614613209e-07
7.595   3.76095563581e-08
7.605   3.26677991325e-08
7.615   3.24199724844e-08
7.625   3.21755457833e-08
7.635   3.19312718489e-08
7.645   3.51411237887e-08
7.655   3.14504617904e-08
7.665   3.16079642459e-08
7.675   3.09766434725e-08
7.685   3.07438767777e-08
7.695   3.05162153325e-08
7.705   5.5171618385e-08
7.715   3.00663494102e-08
7.725   4.11421261504e-08
7.735   2.96163733537e-08
7.745   3.40138868182e-08
7.755   4.0503657317e-08
7.765   2.89676407306e-08
7.775   2.87665606891e-08
7.785   2.85528631849e-08
7.795   6.78074272287e-08
7.805   2.81341279162e-08
7.815   2.79295750971e-08
7.825   2.77210574495e-08
7.835   2.75117173487e-08
7.845   2.7315460116e-08
7.855   2.71099693805e-08
7.865   2.69217483861e-08
7.875   4.97763572582e-08
7.885   2.6520812213e-08
7.895   2.63268606915e-08
7.905   2.61240540311e-08
7.915   2.59432049177e-08
7.925   2.57412544613e-08
7.935   2.55612260247e-08
7.945   2.53717260534e-08
7.955   2.51806202556e-08
7.965   2.50057716755e-08
7.975   2.48117579815e-08
7.985   2.46314471042e-08
7.995   2.44554989592e-08
